dataset,folder,video_name,png_count,first_file,last_file,file_pattern,has_gaps,status,full_path
DFD,DFD_original sequences,12__outside_talking_pan_laughing,309,frame_000000.png,frame_000924.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__outside_talking_pan_laughing
DFD,DFD_original sequences,12__outside_talking_still_laughing,282,frame_000000.png,frame_000843.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__outside_talking_still_laughing
DFD,DFD_original sequences,12__podium_speech_happy,338,frame_000000.png,frame_001011.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__podium_speech_happy
DFD,DFD_original sequences,12__secret_conversation,340,frame_000000.png,frame_001017.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__secret_conversation
DFD,DFD_original sequences,12__talking_against_wall,294,frame_000000.png,frame_000879.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__talking_against_wall
DFD,DFD_original sequences,12__talking_angry_couch,462,frame_000000.png,frame_001383.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__talking_angry_couch
DFD,DFD_original sequences,12__walking_and_outside_surprised,318,frame_000000.png,frame_000951.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__walking_and_outside_surprised
DFD,DFD_original sequences,12__walking_down_indoor_hall_disgust,450,frame_000000.png,frame_001347.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,12__walking_down_street_outside_angry,237,frame_000000.png,frame_000708.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__walking_down_street_outside_angry
DFD,DFD_original sequences,12__walking_outside_cafe_disgusted,253,frame_000000.png,frame_000756.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__walking_outside_cafe_disgusted
DFD,DFD_original sequences,12__walk_down_hall_angry,173,frame_000000.png,frame_000516.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\12__walk_down_hall_angry
DFD,DFD_original sequences,13__exit_phone_room,180,frame_000000.png,frame_000537.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__exit_phone_room
DFD,DFD_original sequences,13__hugging_happy,308,frame_000000.png,frame_000921.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__hugging_happy
DFD,DFD_original sequences,13__kitchen_pan,219,frame_000000.png,frame_000654.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__kitchen_pan
DFD,DFD_original sequences,13__kitchen_still,259,frame_000000.png,frame_000774.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__kitchen_still
DFD,DFD_original sequences,13__outside_talking_pan_laughing,230,frame_000000.png,frame_000687.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__outside_talking_pan_laughing
DFD,DFD_original sequences,13__outside_talking_still_laughing,293,frame_000000.png,frame_000876.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__outside_talking_still_laughing
DFD,DFD_original sequences,13__podium_speech_happy,334,frame_000000.png,frame_000999.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__podium_speech_happy
DFD,DFD_original sequences,13__secret_conversation,319,frame_000000.png,frame_000954.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__secret_conversation
DFD,DFD_original sequences,13__talking_against_wall,349,frame_000000.png,frame_001044.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__talking_against_wall
DFD,DFD_original sequences,13__talking_angry_couch,445,frame_000000.png,frame_001332.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__talking_angry_couch
DFD,DFD_original sequences,13__walking_and_outside_surprised,319,frame_000000.png,frame_000954.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__walking_and_outside_surprised
DFD,DFD_original sequences,13__walking_down_indoor_hall_disgust,450,frame_000000.png,frame_001347.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,13__walking_down_street_outside_angry,248,frame_000000.png,frame_000741.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__walking_down_street_outside_angry
DFD,DFD_original sequences,13__walking_outside_cafe_disgusted,128,frame_000000.png,frame_000381.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__walking_outside_cafe_disgusted
DFD,DFD_original sequences,13__walk_down_hall_angry,203,frame_000000.png,frame_000606.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\13__walk_down_hall_angry
DFD,DFD_original sequences,14__exit_phone_room,219,frame_000000.png,frame_000654.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__exit_phone_room
DFD,DFD_original sequences,14__hugging_happy,53,frame_000000.png,frame_000156.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__hugging_happy
DFD,DFD_original sequences,14__kitchen_pan,224,frame_000000.png,frame_000669.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__kitchen_pan
DFD,DFD_original sequences,14__kitchen_still,297,frame_000000.png,frame_000888.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__kitchen_still
DFD,DFD_original sequences,14__outside_talking_pan_laughing,245,frame_000000.png,frame_000732.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__outside_talking_pan_laughing
DFD,DFD_original sequences,14__outside_talking_still_laughing,309,frame_000000.png,frame_000924.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__outside_talking_still_laughing
DFD,DFD_original sequences,14__podium_speech_happy,442,frame_000000.png,frame_001323.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__podium_speech_happy
DFD,DFD_original sequences,14__secret_conversation,350,frame_000000.png,frame_001047.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__secret_conversation
DFD,DFD_original sequences,14__talking_against_wall,324,frame_000000.png,frame_000969.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__talking_against_wall
DFD,DFD_original sequences,14__talking_angry_couch,540,frame_000000.png,frame_001617.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__talking_angry_couch
DFD,DFD_original sequences,14__walking_and_outside_surprised,290,frame_000000.png,frame_000867.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__walking_and_outside_surprised
DFD,DFD_original sequences,14__walking_down_indoor_hall_disgust,489,frame_000000.png,frame_001464.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,14__walking_down_street_outside_angry,486,frame_000000.png,frame_001455.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__walking_down_street_outside_angry
DFD,DFD_original sequences,14__walking_outside_cafe_disgusted,241,frame_000000.png,frame_000720.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__walking_outside_cafe_disgusted
DFD,DFD_original sequences,14__walk_down_hall_angry,257,frame_000000.png,frame_000768.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\14__walk_down_hall_angry
DFD,DFD_original sequences,15__exit_phone_room,143,frame_000000.png,frame_000426.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__exit_phone_room
DFD,DFD_original sequences,15__hugging_happy,267,frame_000000.png,frame_000798.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__hugging_happy
DFD,DFD_original sequences,15__kitchen_pan,210,frame_000000.png,frame_000627.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__kitchen_pan
DFD,DFD_original sequences,15__kitchen_still,289,frame_000000.png,frame_000864.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__kitchen_still
DFD,DFD_original sequences,15__outside_talking_pan_laughing,236,frame_000000.png,frame_000705.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__outside_talking_pan_laughing
DFD,DFD_original sequences,15__outside_talking_still_laughing,290,frame_000000.png,frame_000867.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__outside_talking_still_laughing
DFD,DFD_original sequences,15__podium_speech_happy,477,frame_000000.png,frame_001428.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__podium_speech_happy
DFD,DFD_original sequences,15__talking_against_wall,289,frame_000000.png,frame_000864.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__talking_against_wall
DFD,DFD_original sequences,15__talking_angry_couch,444,frame_000000.png,frame_001329.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__talking_angry_couch
DFD,DFD_original sequences,15__walking_and_outside_surprised,294,frame_000000.png,frame_000879.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__walking_and_outside_surprised
DFD,DFD_original sequences,15__walking_down_indoor_hall_disgust,464,frame_000000.png,frame_001389.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,15__walking_down_street_outside_angry,177,frame_000000.png,frame_000528.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__walking_down_street_outside_angry
DFD,DFD_original sequences,15__walking_outside_cafe_disgusted,186,frame_000000.png,frame_000555.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__walking_outside_cafe_disgusted
DFD,DFD_original sequences,15__walk_down_hall_angry,183,frame_000000.png,frame_000546.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\15__walk_down_hall_angry
DFD,DFD_original sequences,16__exit_phone_room,191,frame_000000.png,frame_000570.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__exit_phone_room
DFD,DFD_original sequences,16__hugging_happy,250,frame_000000.png,frame_000747.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__hugging_happy
DFD,DFD_original sequences,16__kitchen_pan,236,frame_000000.png,frame_000705.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__kitchen_pan
DFD,DFD_original sequences,16__kitchen_still,275,frame_000000.png,frame_000822.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__kitchen_still
DFD,DFD_original sequences,16__outside_talking_pan_laughing,242,frame_000000.png,frame_000723.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__outside_talking_pan_laughing
DFD,DFD_original sequences,16__podium_speech_happy,415,frame_000000.png,frame_001242.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__podium_speech_happy
DFD,DFD_original sequences,16__talking_against_wall,314,frame_000000.png,frame_000939.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__talking_against_wall
DFD,DFD_original sequences,16__walking_and_outside_surprised,457,frame_000000.png,frame_001368.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__walking_and_outside_surprised
DFD,DFD_original sequences,16__walking_down_indoor_hall_disgust,377,frame_000000.png,frame_001128.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,16__walking_down_street_outside_angry,282,frame_000000.png,frame_000843.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__walking_down_street_outside_angry
DFD,DFD_original sequences,16__walking_outside_cafe_disgusted,405,frame_000000.png,frame_001212.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__walking_outside_cafe_disgusted
DFD,DFD_original sequences,16__walk_down_hall_angry,159,frame_000000.png,frame_000474.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\16__walk_down_hall_angry
DFD,DFD_original sequences,17__exit_phone_room,257,frame_000000.png,frame_000768.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__exit_phone_room
DFD,DFD_original sequences,17__hugging_happy,249,frame_000000.png,frame_000744.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__hugging_happy
DFD,DFD_original sequences,17__kitchen_pan,237,frame_000000.png,frame_000708.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__kitchen_pan
DFD,DFD_original sequences,17__kitchen_still,305,frame_000000.png,frame_000912.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__kitchen_still
DFD,DFD_original sequences,17__outside_talking_pan_laughing,256,frame_000000.png,frame_000765.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__outside_talking_pan_laughing
DFD,DFD_original sequences,17__outside_talking_still_laughing,265,frame_000000.png,frame_000792.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__outside_talking_still_laughing
DFD,DFD_original sequences,17__podium_speech_happy,377,frame_000000.png,frame_001128.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__podium_speech_happy
DFD,DFD_original sequences,17__talking_against_wall,314,frame_000000.png,frame_000939.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__talking_against_wall
DFD,DFD_original sequences,17__talking_angry_couch,437,frame_000000.png,frame_001308.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__talking_angry_couch
DFD,DFD_original sequences,17__walking_and_outside_surprised,452,frame_000000.png,frame_001353.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__walking_and_outside_surprised
DFD,DFD_original sequences,17__walking_down_indoor_hall_disgust,376,frame_000000.png,frame_001125.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,17__walking_down_street_outside_angry,349,frame_000000.png,frame_001044.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__walking_down_street_outside_angry
DFD,DFD_original sequences,17__walk_down_hall_angry,191,frame_000000.png,frame_000570.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\17__walk_down_hall_angry
DFD,DFD_original sequences,18__exit_phone_room,166,frame_000000.png,frame_000495.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__exit_phone_room
DFD,DFD_original sequences,18__kitchen_pan,268,frame_000000.png,frame_000801.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__kitchen_pan
DFD,DFD_original sequences,18__kitchen_still,292,frame_000000.png,frame_000873.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__kitchen_still
DFD,DFD_original sequences,18__outside_talking_pan_laughing,272,frame_000000.png,frame_000813.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__outside_talking_pan_laughing
DFD,DFD_original sequences,18__outside_talking_still_laughing,302,frame_000000.png,frame_000903.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__outside_talking_still_laughing
DFD,DFD_original sequences,18__podium_speech_happy,396,frame_000000.png,frame_001185.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__podium_speech_happy
DFD,DFD_original sequences,18__secret_conversation,355,frame_000000.png,frame_001062.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__secret_conversation
DFD,DFD_original sequences,18__talking_against_wall,280,frame_000000.png,frame_000837.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__talking_against_wall
DFD,DFD_original sequences,18__walking_down_street_outside_angry,256,frame_000000.png,frame_000765.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__walking_down_street_outside_angry
DFD,DFD_original sequences,18__walking_outside_cafe_disgusted,149,frame_000000.png,frame_000444.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__walking_outside_cafe_disgusted
DFD,DFD_original sequences,18__walk_down_hall_angry,180,frame_000000.png,frame_000537.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\18__walk_down_hall_angry
DFD,DFD_original sequences,19__exit_phone_room,137,frame_000000.png,frame_000408.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__exit_phone_room
DFD,DFD_original sequences,19__kitchen_pan,268,frame_000000.png,frame_000801.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__kitchen_pan
DFD,DFD_original sequences,19__kitchen_still,299,frame_000000.png,frame_000894.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__kitchen_still
DFD,DFD_original sequences,19__outside_talking_pan_laughing,252,frame_000000.png,frame_000753.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__outside_talking_pan_laughing
DFD,DFD_original sequences,19__outside_talking_still_laughing,294,frame_000000.png,frame_000879.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__outside_talking_still_laughing
DFD,DFD_original sequences,19__podium_speech_happy,308,frame_000000.png,frame_000921.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__podium_speech_happy
DFD,DFD_original sequences,19__secret_conversation,325,frame_000000.png,frame_000972.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__secret_conversation
DFD,DFD_original sequences,19__talking_against_wall,369,frame_000000.png,frame_001104.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__talking_against_wall
DFD,DFD_original sequences,19__talking_angry_couch,540,frame_000000.png,frame_001617.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__talking_angry_couch
DFD,DFD_original sequences,19__walking_down_street_outside_angry,229,frame_000000.png,frame_000684.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__walking_down_street_outside_angry
DFD,DFD_original sequences,19__walking_outside_cafe_disgusted,183,frame_000000.png,frame_000546.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__walking_outside_cafe_disgusted
DFD,DFD_original sequences,19__walk_down_hall_angry,232,frame_000000.png,frame_000693.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\19__walk_down_hall_angry
DFD,DFD_original sequences,20__exit_phone_room,244,frame_000000.png,frame_000729.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__exit_phone_room
DFD,DFD_original sequences,20__hugging_happy,275,frame_000000.png,frame_000822.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__hugging_happy
DFD,DFD_original sequences,20__kitchen_pan,231,frame_000000.png,frame_000690.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__kitchen_pan
DFD,DFD_original sequences,20__kitchen_still,307,frame_000000.png,frame_000918.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__kitchen_still
DFD,DFD_original sequences,20__outside_talking_pan_laughing,247,frame_000000.png,frame_000738.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__outside_talking_pan_laughing
DFD,DFD_original sequences,20__outside_talking_still_laughing,282,frame_000000.png,frame_000843.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__outside_talking_still_laughing
DFD,DFD_original sequences,20__podium_speech_happy,374,frame_000000.png,frame_001119.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__podium_speech_happy
DFD,DFD_original sequences,20__secret_conversation,349,frame_000000.png,frame_001044.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__secret_conversation
DFD,DFD_original sequences,20__talking_against_wall,382,frame_000000.png,frame_001143.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__talking_against_wall
DFD,DFD_original sequences,20__talking_angry_couch,540,frame_000000.png,frame_001617.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__talking_angry_couch
DFD,DFD_original sequences,20__walking_and_outside_surprised,390,frame_000000.png,frame_001167.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__walking_and_outside_surprised
DFD,DFD_original sequences,20__walking_down_indoor_hall_disgust,459,frame_000000.png,frame_001374.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,20__walking_down_street_outside_angry,362,frame_000000.png,frame_001083.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__walking_down_street_outside_angry
DFD,DFD_original sequences,20__walking_outside_cafe_disgusted,345,frame_000000.png,frame_001032.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__walking_outside_cafe_disgusted
DFD,DFD_original sequences,20__walk_down_hall_angry,200,frame_000000.png,frame_000597.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\20__walk_down_hall_angry
DFD,DFD_original sequences,21__exit_phone_room,201,frame_000000.png,frame_000600.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__exit_phone_room
DFD,DFD_original sequences,21__hugging_happy,394,frame_000000.png,frame_001179.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__hugging_happy
DFD,DFD_original sequences,21__kitchen_pan,245,frame_000000.png,frame_000732.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__kitchen_pan
DFD,DFD_original sequences,21__kitchen_still,284,frame_000000.png,frame_000849.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__kitchen_still
DFD,DFD_original sequences,21__outside_talking_pan_laughing,217,frame_000000.png,frame_000648.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__outside_talking_pan_laughing
DFD,DFD_original sequences,21__outside_talking_still_laughing,299,frame_000000.png,frame_000894.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__outside_talking_still_laughing
DFD,DFD_original sequences,21__podium_speech_happy,534,frame_000000.png,frame_001599.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__podium_speech_happy
DFD,DFD_original sequences,21__talking_against_wall,307,frame_000000.png,frame_000918.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__talking_against_wall
DFD,DFD_original sequences,21__talking_angry_couch,438,frame_000000.png,frame_001311.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__talking_angry_couch
DFD,DFD_original sequences,21__walking_and_outside_surprised,390,frame_000000.png,frame_001167.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__walking_and_outside_surprised
DFD,DFD_original sequences,21__walking_down_indoor_hall_disgust,459,frame_000000.png,frame_001374.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,21__walking_down_street_outside_angry,221,frame_000000.png,frame_000660.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__walking_down_street_outside_angry
DFD,DFD_original sequences,21__walking_outside_cafe_disgusted,150,frame_000000.png,frame_000447.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__walking_outside_cafe_disgusted
DFD,DFD_original sequences,21__walk_down_hall_angry,180,frame_000000.png,frame_000537.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\21__walk_down_hall_angry
DFD,DFD_original sequences,22__exit_phone_room,296,frame_000000.png,frame_000885.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__exit_phone_room
DFD,DFD_original sequences,22__kitchen_pan,260,frame_000000.png,frame_000777.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__kitchen_pan
DFD,DFD_original sequences,22__kitchen_still,289,frame_000000.png,frame_000864.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__kitchen_still
DFD,DFD_original sequences,22__outside_talking_pan_laughing,226,frame_000000.png,frame_000675.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__outside_talking_pan_laughing
DFD,DFD_original sequences,22__outside_talking_still_laughing,239,frame_000000.png,frame_000714.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__outside_talking_still_laughing
DFD,DFD_original sequences,22__podium_speech_happy,304,frame_000000.png,frame_000909.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__podium_speech_happy
DFD,DFD_original sequences,22__secret_conversation,354,frame_000000.png,frame_001059.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__secret_conversation
DFD,DFD_original sequences,22__talking_against_wall,304,frame_000000.png,frame_000909.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__talking_against_wall
DFD,DFD_original sequences,22__walking_and_outside_surprised,360,frame_000000.png,frame_001077.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__walking_and_outside_surprised
DFD,DFD_original sequences,22__walking_down_indoor_hall_disgust,409,frame_000000.png,frame_001224.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__walking_down_indoor_hall_disgust
DFD,DFD_original sequences,22__walking_down_street_outside_angry,374,frame_000000.png,frame_001119.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__walking_down_street_outside_angry
DFD,DFD_original sequences,22__walking_outside_cafe_disgusted,362,frame_000000.png,frame_001083.png,frame_6digit_absolute,False,ok,F:\DFD_preprocessed\frames\DFD_original sequences\22__walking_outside_cafe_disgusted
